Effective Timestamp,UBR L6 Name,Credit Amount,Debit Amount,Net Amount
2026-05-14 01:00:00,Corporate Cash Management,104375.64,115208.22,-10832.580000000002
2026-05-14 02:00:00,Corporate Cash Management,96009.31,88877.74,7131.569999999992
2026-05-14 03:00:00,Corporate Cash Management,119820.73,71305.85,48514.87999999999
2026-05-14 04:00:00,Corporate Cash Management,58333.67,113591.14,-55257.47
2026-05-14 05:00:00,Corporate Cash Management,79983.23,47590.19,32393.039999999994
2026-05-14 06:00:00,Corporate Cash Management,81697.85,75285.37,6412.4800000000105
2026-05-14 07:00:00,Corporate Cash Management,99040.92,83509.39,15531.529999999999
2026-05-14 08:00:00,Corporate Cash Management,106783.35,111369.85,-4586.5
2026-05-14 09:00:00,Corporate Cash Management,92969.6,157570.43,-64600.82999999999
2026-05-14 10:00:00,Corporate Cash Management,66944.21,84657.82,-17713.61
2026-05-14 11:00:00,Corporate Cash Management,102955.05,100967.2,1987.8500000000058
2026-05-14 12:00:00,Corporate Cash Management,96026.48,178915.88,-82889.40000000001
2026-05-14 13:00:00,Corporate Cash Management,64505.83,90226.98,-25721.149999999994
2026-05-14 14:00:00,Corporate Cash Management,92677.85,108553.15,-15875.299999999988
2026-05-14 15:00:00,Corporate Cash Management,251670.51,162794.21,88876.30000000002
2026-05-14 16:00:00,Corporate Cash Management,1662109.17,1736353.36,-74244.19000000018
2026-05-14 17:00:00,Corporate Cash Management,2154511.05,2290562.94,-136051.89000000013
2026-05-14 18:00:00,Corporate Cash Management,3446508.31,2927604.54,518903.77
2026-05-14 19:00:00,Corporate Cash Management,840016.91,1129815.45,-289798.5399999999
2026-05-14 20:00:00,Corporate Cash Management,166827.85,226593.88,-59766.03
2026-05-14 21:00:00,Corporate Cash Management,73705.85,86627.02,-12921.169999999998
2026-05-14 22:00:00,Corporate Cash Management,108330.59,95724.65,12605.940000000002
2026-05-14 23:00:00,Corporate Cash Management,96070.45,139652.27,-43581.81999999999
2026-05-15 00:00:00,Corporate Cash Management,85963.88,159181.2,-73217.32
2026-05-15 01:00:00,Corporate Cash Management,104277.7,86144.31,18133.39
2026-05-15 02:00:00,Corporate Cash Management,93953.96,80434.55,13519.410000000003
2026-05-15 03:00:00,Corporate Cash Management,95605.39,73524.49,22080.899999999994
2026-05-15 04:00:00,Corporate Cash Management,86204.12,1041293.16,-955089.04
2026-05-15 05:00:00,Corporate Cash Management,71931.39,92945.97,-21014.58
2026-05-15 06:00:00,Corporate Cash Management,141943.1,118934.19,23008.910000000003
2026-05-15 07:00:00,Corporate Cash Management,131987.52,107122.69,24864.829999999987
2026-05-15 08:00:00,Corporate Cash Management,138398.77,156320.77,-17922.0
2026-05-15 09:00:00,Corporate Cash Management,81269.5,84595.8,-3326.300000000003
2026-05-15 10:00:00,Corporate Cash Management,78423.02,68240.8,10182.220000000001
2026-05-15 11:00:00,Corporate Cash Management,83846.54,143261.64,-59415.10000000002
2026-05-15 12:00:00,Corporate Cash Management,121648.44,112803.26,8845.180000000008
2026-05-15 13:00:00,Corporate Cash Management,93119.73,101009.55,-7889.820000000007
2026-05-15 14:00:00,Corporate Cash Management,87110.91,141739.14,-54628.23000000001
2026-05-15 15:00:00,Corporate Cash Management,251031.9,252183.6,-1151.7000000000116
2026-05-15 16:00:00,Corporate Cash Management,914546.42,1575339.06,-660792.64
2026-05-15 17:00:00,Corporate Cash Management,2015734.99,2911561.91,-895826.9200000002
2026-05-15 18:00:00,Corporate Cash Management,2921625.86,3429892.46,-508266.6000000001
2026-05-15 19:00:00,Corporate Cash Management,966346.2,1213602.47,-247256.27000000002
2026-05-15 20:00:00,Corporate Cash Management,228420.81,204486.88,23933.929999999993
2026-05-15 21:00:00,Corporate Cash Management,50996.91,91729.37,-40732.45999999999
2026-05-15 22:00:00,Corporate Cash Management,74508.6,81689.77,-7181.169999999998
2026-05-15 23:00:00,Corporate Cash Management,91959.12,96177.02,-4217.900000000009
2026-05-16 00:00:00,Corporate Cash Management,1273.13,1606.14,-333.01
2026-05-16 01:00:00,Corporate Cash Management,1284.0,2007.24,-723.24
2026-05-16 02:00:00,Corporate Cash Management,1878.12,1990.25,-112.13000000000011
2026-05-16 03:00:00,Corporate Cash Management,2216.59,1894.73,321.8600000000001
2026-05-16 04:00:00,Corporate Cash Management,1488.32,1902.97,-414.6500000000001
2026-05-16 05:00:00,Corporate Cash Management,1742.02,1562.44,179.57999999999993
2026-05-16 06:00:00,Corporate Cash Management,1752.11,1677.48,74.62999999999988
2026-05-16 07:00:00,Corporate Cash Management,1258.6,1185.46,73.13999999999987
2026-05-16 08:00:00,Corporate Cash Management,2500.64,1746.86,753.78
2026-05-16 09:00:00,Corporate Cash Management,1776.84,1406.82,370.02
2026-05-16 10:00:00,Corporate Cash Management,1781.61,1845.5,-63.8900000000001
2026-05-16 11:00:00,Corporate Cash Management,2041.78,1505.56,536.22
2026-05-16 12:00:00,Corporate Cash Management,1259.34,1078.02,181.31999999999994
2026-05-16 13:00:00,Corporate Cash Management,2344.08,3165.25,-821.1700000000001
2026-05-16 14:00:00,Corporate Cash Management,2595.06,1822.68,772.3799999999999
2026-05-16 15:00:00,Corporate Cash Management,4748.0,6369.79,-1621.79
2026-05-16 16:00:00,Corporate Cash Management,24681.88,18652.5,6029.380000000001
2026-05-16 17:00:00,Corporate Cash Management,52145.81,83705.37,-31559.559999999998
2026-05-16 18:00:00,Corporate Cash Management,70202.74,41052.41,29150.33
2026-05-16 19:00:00,Corporate Cash Management,17899.67,22236.51,-4336.84
2026-05-16 20:00:00,Corporate Cash Management,23965.38,3376.13,20589.25
2026-05-16 21:00:00,Corporate Cash Management,2009.27,3700.07,-1690.8000000000002
2026-05-16 22:00:00,Corporate Cash Management,1844.56,1693.51,151.04999999999995
2026-05-16 23:00:00,Corporate Cash Management,2429.94,2214.24,215.70000000000027
2026-05-17 00:00:00,Corporate Cash Management,3214.36,2014.62,1199.7400000000002
2026-05-17 01:00:00,Corporate Cash Management,1809.62,1788.55,21.069999999999936
2026-05-17 02:00:00,Corporate Cash Management,2092.09,2048.72,43.370000000000346
2026-05-17 03:00:00,Corporate Cash Management,1521.92,2528.38,-1006.46
2026-05-17 04:00:00,Corporate Cash Management,2407.42,2127.27,280.1500000000001
2026-05-17 05:00:00,Corporate Cash Management,1634.28,1874.61,-240.32999999999993
2026-05-17 06:00:00,Corporate Cash Management,4083.11,2049.54,2033.5700000000002
2026-05-17 07:00:00,Corporate Cash Management,1224.94,2905.33,-1680.3899999999999
2026-05-17 08:00:00,Corporate Cash Management,3181.77,1621.88,1559.8899999999999
2026-05-17 09:00:00,Corporate Cash Management,2383.05,1132.37,1250.6800000000003
2026-05-17 10:00:00,Corporate Cash Management,1404.97,1368.43,36.539999999999964
2026-05-17 11:00:00,Corporate Cash Management,3321.57,1394.11,1927.4600000000003
2026-05-17 12:00:00,Corporate Cash Management,1474.74,1444.08,30.660000000000082
2026-05-17 13:00:00,Corporate Cash Management,1721.73,1458.48,263.25
2026-05-17 14:00:00,Corporate Cash Management,1443.12,1919.89,-476.7700000000002
2026-05-17 15:00:00,Corporate Cash Management,4419.29,4719.28,-299.9899999999998
2026-05-17 16:00:00,Corporate Cash Management,21700.67,22576.18,-875.510000000002
2026-05-17 17:00:00,Corporate Cash Management,69621.36,45613.54,24007.82
2026-05-17 18:00:00,Corporate Cash Management,104078.17,70193.03,33885.14
2026-05-17 19:00:00,Corporate Cash Management,19341.97,24321.03,-4979.059999999998
2026-05-17 20:00:00,Corporate Cash Management,2303.51,6587.2,-4283.69
2026-05-17 21:00:00,Corporate Cash Management,2346.87,2386.57,-39.70000000000027
2026-05-17 22:00:00,Corporate Cash Management,1623.09,1651.59,-28.5
2026-05-17 23:00:00,Corporate Cash Management,2930.58,2494.7,435.8800000000001
2026-05-18 00:00:00,Corporate Cash Management,92199.37,96371.08,-4171.710000000006
2026-05-18 01:00:00,Corporate Cash Management,76924.68,109870.71,-32946.03000000001
2026-05-18 02:00:00,Corporate Cash Management,72194.03,107761.14,-35567.11
2026-05-18 03:00:00,Corporate Cash Management,108670.59,87245.83,21424.759999999995
2026-05-18 04:00:00,Corporate Cash Management,86815.95,92353.84,-5537.889999999999
2026-05-18 05:00:00,Corporate Cash Management,134226.18,87092.09,47134.09
2026-05-18 06:00:00,Corporate Cash Management,88230.45,72716.85,15513.599999999991
2026-05-18 07:00:00,Corporate Cash Management,132456.53,52648.41,79808.12
2026-05-18 08:00:00,Corporate Cash Management,65862.28,75668.22,-9805.940000000002
2026-05-18 09:00:00,Corporate Cash Management,60216.39,94594.67,-34378.28
2026-05-18 10:00:00,Corporate Cash Management,114422.35,118061.53,-3639.179999999993
2026-05-18 11:00:00,Corporate Cash Management,82805.39,109816.1,-27010.710000000006
2026-05-18 12:00:00,Corporate Cash Management,87070.73,83924.32,3146.409999999989
2026-05-18 13:00:00,Corporate Cash Management,72304.45,76027.88,-3723.4300000000076
2026-05-18 14:00:00,Corporate Cash Management,76066.25,92316.38,-16250.130000000005
2026-05-18 15:00:00,Corporate Cash Management,268682.76,173829.19,94853.57
2026-05-18 16:00:00,Corporate Cash Management,1094254.55,626991.65,467262.9
2026-05-18 17:00:00,Corporate Cash Management,2170117.33,1860333.08,309784.25
2026-05-18 18:00:00,Corporate Cash Management,3446873.17,3860231.05,-413357.8799999999
2026-05-18 19:00:00,Corporate Cash Management,1474786.96,1692685.94,-217898.97999999998
2026-05-18 20:00:00,Corporate Cash Management,223052.36,267818.63,-44766.27000000002
2026-05-18 21:00:00,Corporate Cash Management,128224.16,95168.79,33055.37000000001
2026-05-18 22:00:00,Corporate Cash Management,72492.48,63618.17,8874.309999999998
2026-05-18 23:00:00,Corporate Cash Management,107437.65,86447.36,20990.289999999994
2026-05-19 00:00:00,Corporate Cash Management,96837.76,104875.03,-8037.270000000004
2026-05-19 01:00:00,Corporate Cash Management,76302.77,110750.51,-34447.73999999999
2026-05-19 02:00:00,Corporate Cash Management,155378.51,106912.68,48465.830000000016
2026-05-19 03:00:00,Corporate Cash Management,98572.59,121778.24,-23205.65000000001
2026-05-19 04:00:00,Corporate Cash Management,80229.75,146283.68,-66053.93
2026-05-19 05:00:00,Corporate Cash Management,93457.38,81333.18,12124.200000000012
2026-05-19 06:00:00,Corporate Cash Management,74826.78,181478.59,-106651.81
2026-05-19 07:00:00,Corporate Cash Management,69642.84,54316.35,15326.489999999998
2026-05-19 08:00:00,Corporate Cash Management,83116.61,74086.39,9030.220000000001
2026-05-19 09:00:00,Corporate Cash Management,84535.48,94614.4,-10078.919999999998
2026-05-19 10:00:00,Corporate Cash Management,76062.55,103241.01,-27178.459999999992
2026-05-19 11:00:00,Corporate Cash Management,127151.32,86004.6,41146.72
2026-05-19 12:00:00,Corporate Cash Management,76796.91,79509.55,-2712.6399999999994
2026-05-19 13:00:00,Corporate Cash Management,73764.45,156302.1,-82537.65000000001
2026-05-19 14:00:00,Corporate Cash Management,74184.11,84293.9,-10109.789999999994
2026-05-19 15:00:00,Corporate Cash Management,166354.13,171911.75,-5557.619999999995
2026-05-19 16:00:00,Corporate Cash Management,1421408.24,1623690.7,-202282.45999999996
2026-05-19 17:00:00,Corporate Cash Management,3017332.96,3384918.65,-367585.68999999994
2026-05-19 18:00:00,Corporate Cash Management,3361587.76,3599233.86,-237646.1000000001
2026-05-19 19:00:00,Corporate Cash Management,1418197.14,1117353.75,300843.3899999999
2026-05-19 20:00:00,Corporate Cash Management,210880.08,157248.62,53631.45999999999
2026-05-19 21:00:00,Corporate Cash Management,144176.75,98627.01,45549.740000000005
2026-05-19 22:00:00,Corporate Cash Management,79615.72,61727.06,17888.660000000003
2026-05-19 23:00:00,Corporate Cash Management,70716.36,95621.28,-24904.92
2026-05-20 00:00:00,Corporate Cash Management,102105.2,105970.46,-3865.2600000000093
2026-05-20 01:00:00,Corporate Cash Management,96422.2,117761.88,-21339.680000000008
2026-05-20 02:00:00,Corporate Cash Management,516838.07,87945.09,428892.98
2026-05-20 03:00:00,Corporate Cash Management,119872.64,108508.89,11363.75
2026-05-20 04:00:00,Corporate Cash Management,95502.48,71797.4,23705.08
2026-05-20 05:00:00,Corporate Cash Management,100570.85,114602.26,-14031.409999999989
2026-05-20 06:00:00,Corporate Cash Management,130647.14,106532.93,24114.210000000006
2026-05-20 07:00:00,Corporate Cash Management,99411.69,73681.02,25730.67
2026-05-20 08:00:00,Corporate Cash Management,105231.66,102760.43,2471.2300000000105
2026-05-20 09:00:00,Corporate Cash Management,65246.4,118183.67,-52937.27
2026-05-20 10:00:00,Corporate Cash Management,235659.36,91787.04,143872.32
2026-05-20 11:00:00,Corporate Cash Management,62482.65,73272.22,-10789.57
2026-05-20 12:00:00,Corporate Cash Management,81269.94,94090.55,-12820.61
2026-05-20 13:00:00,Corporate Cash Management,80764.89,103467.44,-22702.550000000003
2026-05-20 14:00:00,Corporate Cash Management,169014.4,78467.56,90546.84
2026-05-20 15:00:00,Corporate Cash Management,197248.58,172416.62,24831.959999999992
2026-05-20 16:00:00,Corporate Cash Management,1227838.17,6544014.42,-5316176.25
2026-05-20 17:00:00,Corporate Cash Management,2457488.95,3363126.98,-905638.0299999998
2026-05-20 18:00:00,Corporate Cash Management,2181051.85,4685539.38,-2504487.53
2026-05-20 19:00:00,Corporate Cash Management,1267915.25,1256621.8,11293.449999999953
2026-05-20 20:00:00,Corporate Cash Management,191497.17,163948.83,27548.340000000026
2026-05-20 21:00:00,Corporate Cash Management,105096.34,160795.93,-55699.59
2026-05-20 22:00:00,Corporate Cash Management,108919.3,117318.34,-8399.039999999994
2026-05-20 23:00:00,Corporate Cash Management,149799.42,54516.36,95283.06000000001
2026-05-21 00:00:00,Corporate Cash Management,67833.47,69563.3,-1729.8300000000017
2026-05-21 01:00:00,Corporate Cash Management,89514.06,79592.52,9921.539999999994
2026-05-21 02:00:00,Corporate Cash Management,90444.11,110978.25,-20534.14
2026-05-21 03:00:00,Corporate Cash Management,93021.58,49647.4,43374.18
2026-05-21 04:00:00,Corporate Cash Management,176761.23,87359.48,89401.75000000001
2026-05-21 05:00:00,Corporate Cash Management,89056.09,109406.67,-20350.58
2026-05-21 06:00:00,Corporate Cash Management,49523.74,44313.15,5210.5899999999965
2026-05-21 07:00:00,Corporate Cash Management,88499.05,108472.78,-19973.729999999996
2026-05-21 08:00:00,Corporate Cash Management,90288.06,111781.44,-21493.380000000005
2026-05-21 09:00:00,Corporate Cash Management,87561.3,72831.35,14729.949999999997
2026-05-21 10:00:00,Corporate Cash Management,77706.46,67456.83,10249.630000000005
2026-05-21 11:00:00,Corporate Cash Management,66838.16,72547.12,-5708.959999999992
2026-05-21 12:00:00,Corporate Cash Management,159569.77,46145.26,113424.50999999998
2026-05-21 13:00:00,Corporate Cash Management,100837.21,83062.79,17774.420000000013
2026-05-21 14:00:00,Corporate Cash Management,95099.14,102011.88,-6912.740000000005
2026-05-21 15:00:00,Corporate Cash Management,390146.02,163529.04,226616.98
2026-05-21 16:00:00,Corporate Cash Management,884812.75,1356635.52,-471822.77
2026-05-21 17:00:00,Corporate Cash Management,3288506.88,2808592.58,479914.2999999998
2026-05-21 18:00:00,Corporate Cash Management,2070036.37,2921350.88,-851314.5099999998
2026-05-21 19:00:00,Corporate Cash Management,1326408.34,962228.04,364180.30000000005
2026-05-21 20:00:00,Corporate Cash Management,172602.41,267090.02,-94487.61000000002
2026-05-21 21:00:00,Corporate Cash Management,112235.1,133330.41,-21095.309999999998
2026-05-21 22:00:00,Corporate Cash Management,151751.31,81390.99,70360.31999999999
2026-05-21 23:00:00,Corporate Cash Management,95199.14,108861.52,-13662.380000000005
2026-05-22 00:00:00,Corporate Cash Management,53755.94,109160.2,-55404.259999999995
2026-05-22 01:00:00,Corporate Cash Management,93835.42,99910.75,-6075.330000000002
2026-05-22 02:00:00,Corporate Cash Management,104869.06,136875.7,-32006.640000000014
2026-05-22 03:00:00,Corporate Cash Management,116494.67,75052.45,41442.22
2026-05-22 04:00:00,Corporate Cash Management,134423.78,80997.85,53425.92999999999
2026-05-22 05:00:00,Corporate Cash Management,136147.95,74111.43,62036.52000000002
2026-05-22 06:00:00,Corporate Cash Management,90004.94,107884.92,-17879.979999999996
2026-05-22 07:00:00,Corporate Cash Management,78865.18,84073.22,-5208.040000000008
2026-05-22 08:00:00,Corporate Cash Management,70314.07,75631.46,-5317.389999999999
2026-05-22 09:00:00,Corporate Cash Management,81256.6,136400.66,-55144.06
2026-05-22 10:00:00,Corporate Cash Management,104766.3,141483.93,-36717.62999999999
2026-05-22 11:00:00,Corporate Cash Management,66382.77,82900.12,-16517.34999999999
2026-05-22 12:00:00,Corporate Cash Management,73765.67,63941.38,9824.29
2026-05-22 13:00:00,Corporate Cash Management,107179.92,143598.85,-36418.93000000001
2026-05-22 14:00:00,Corporate Cash Management,84890.16,108621.88,-23731.72
2026-05-22 15:00:00,Corporate Cash Management,251416.56,246412.11,5004.450000000012
2026-05-22 16:00:00,Corporate Cash Management,896916.62,1092256.35,-195339.7300000001
2026-05-22 17:00:00,Corporate Cash Management,3039767.7,2241089.81,798677.8900000001
2026-05-22 18:00:00,Corporate Cash Management,2332317.19,2468770.71,-136453.52000000002
2026-05-22 19:00:00,Corporate Cash Management,683376.78,1260395.25,-577018.47
2026-05-22 20:00:00,Corporate Cash Management,291081.65,198330.47,92751.18000000002
2026-05-22 21:00:00,Corporate Cash Management,83848.06,107601.66,-23753.600000000006
2026-05-22 22:00:00,Corporate Cash Management,87512.06,90421.83,-2909.770000000004
2026-05-22 23:00:00,Corporate Cash Management,78243.28,69102.92,9140.36
2026-05-23 00:00:00,Corporate Cash Management,2131.22,8368.61,-6237.390000000001
2026-05-23 01:00:00,Corporate Cash Management,2021.56,2088.18,-66.61999999999989
